date_from,zone_id,zone_name,change_type,area_m2,mean_delta_db,lat,lon
20250411,1,Terminal_Hardstanding,Terminal_Change,12300.0,0.035,22.756274898656613,69.69605018142109
20250411,1,Terminal_Hardstanding,Terminal_Change,25600.0,0.016,22.75361969980638,69.60715327236278
20250411,1,Terminal_Hardstanding,Terminal_Change,44900.0,0.034,22.755383152433126,69.66644138803574
20250411,1,Terminal_Hardstanding,Terminal_Change,22500.0,0.014,22.754392276543378,69.63200140920917
20250411,1,Terminal_Hardstanding,Terminal_Change,17100.0,0.032,22.7554012742517,69.66972332062417
20250411,1,Terminal_Hardstanding,Terminal_Change,51000.0,0.012,22.754055487634574,69.61305288811096
20250411,1,Terminal_Hardstanding,Terminal_Change,18100.0,0.014,22.753822796241828,69.64581255979085
20250411,1,Terminal_Hardstanding,Terminal_Change,25000.0,0.012,22.753239560514654,69.62846481001016
20250411,1,Terminal_Hardstanding,Terminal_Change,10500.0,0.013,22.75310657502534,69.64755901840631
20250411,1,Terminal_Hardstanding,Terminal_Change,13300.0,0.012,22.75275850393786,69.61451279688654
20250411,1,Terminal_Hardstanding,Terminal_Change,39500.0,0.014,22.75347818572665,69.6409506764768
20250411,1,Terminal_Hardstanding,Terminal_Change,20200.0,0.015,22.751613198332915,69.604970511917
20250411,1,Terminal_Hardstanding,Terminal_Change,27000.0,0.013,22.752200306277466,69.59427532789002
20250411,1,Terminal_Hardstanding,Terminal_Change,16700.0,0.011,22.75168877075146,69.62713311807371
20250411,1,Terminal_Hardstanding,Terminal_Change,22300.0,0.017,22.75235172428175,69.60347388636995
20250411,1,Terminal_Hardstanding,Terminal_Change,14500.0,0.011,22.75159040902635,69.613204814661
20250411,1,Terminal_Hardstanding,Terminal_Change,12100.0,0.012,22.752341342439173,69.64960002518899
20250411,1,Terminal_Hardstanding,Terminal_Change,31500.0,0.226,22.75386919601198,69.68859568609841
20250411,1,Terminal_Hardstanding,Terminal_Change,15600.0,0.038,22.75303101193169,69.68079919648852
20250411,1,Terminal_Hardstanding,Terminal_Change,97900.0,0.263,22.754785333131974,69.69401777357926
20250411,1,Terminal_Hardstanding,Terminal_Change,34600.0,0.015,22.751002245298533,69.60731492017155
20250411,1,Terminal_Hardstanding,Terminal_Change,12600.0,0.034,22.75269887414446,69.66921923175492
20250411,1,Terminal_Hardstanding,Terminal_Change,332300.0,0.04,22.760978378963795,69.6623285912474
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,0.296,22.753163460456353,69.69725137349728
20250411,1,Terminal_Hardstanding,Terminal_Change,29800.0,0.011,22.750742418161252,69.61684976805073
20250411,1,Terminal_Hardstanding,Terminal_Change,12200.0,0.012,22.75140956803716,69.65503507310927
20250411,1,Terminal_Hardstanding,Terminal_Change,41400.0,0.282,22.75362344444913,69.69073658501074
20250411,1,Terminal_Hardstanding,Terminal_Change,89300.0,0.041,22.757463495908052,69.70834774588377
20250411,1,Terminal_Hardstanding,Terminal_Change,11500.0,0.316,22.752425391164437,69.69256486588272
20250411,1,Terminal_Hardstanding,Terminal_Change,10200.0,0.012,22.75045805569852,69.6347063762344
20250411,1,Terminal_Hardstanding,Terminal_Change,131200.0,0.008,22.756602757967137,69.71735495594282
20250411,1,Terminal_Hardstanding,Terminal_Change,21400.0,0.012,22.754028596445,69.7441883437566
20250411,1,Terminal_Hardstanding,Terminal_Change,89100.0,0.023,22.753359648225562,69.65374911303323
20250411,1,Terminal_Hardstanding,Terminal_Change,26600.0,0.433,22.751882402994408,69.69409264546157
20250411,1,Terminal_Hardstanding,Terminal_Change,17600.0,0.014,22.748917039918854,69.6065067617047
20250411,1,Terminal_Hardstanding,Terminal_Change,19000.0,0.011,22.74910850160415,69.61931259963464
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,0.024,22.749594250371096,69.66443050781285
20250411,1,Terminal_Hardstanding,Terminal_Change,20600.0,0.012,22.74771896923228,69.59226385020027
20250411,1,Terminal_Hardstanding,Terminal_Change,22100.0,0.076,22.75041759420556,69.68516470373683
20250411,1,Terminal_Hardstanding,Terminal_Change,11600.0,0.014,22.746400734039195,69.58018215786126
20250411,1,Terminal_Hardstanding,Terminal_Change,16100.0,0.029,22.749590825912424,69.66776092496123
20250411,1,Terminal_Hardstanding,Terminal_Change,19900.0,0.011,22.745524542231426,69.60028707506657
20250411,1,Terminal_Hardstanding,Terminal_Change,62900.0,0.066,22.750299030542706,69.67918420710241
20250411,1,Terminal_Hardstanding,Terminal_Change,62700.0,0.029,22.749217087402307,69.66607767931895
20250411,1,Terminal_Hardstanding,Terminal_Change,83300.0,0.017,22.74581942246431,69.58390140227473
20250411,1,Terminal_Hardstanding,Terminal_Change,26900.0,0.011,22.745199002435275,69.60369307122453
20250411,1,Terminal_Hardstanding,Terminal_Change,10800.0,0.023,22.747437984650933,69.66324888274904
20250411,1,Terminal_Hardstanding,Terminal_Change,219700.0,0.039,22.759270409356148,69.70578115245586
20250411,1,Terminal_Hardstanding,Terminal_Change,16000.0,0.012,22.744581977143927,69.58956037423587
20250411,1,Terminal_Hardstanding,Terminal_Change,14400.0,0.059,22.74780191173802,69.68597660198608
20250411,1,Terminal_Hardstanding,Terminal_Change,39300.0,0.01,22.744325376435853,69.59352914655182
20250411,1,Terminal_Hardstanding,Terminal_Change,14900.0,0.025,22.746386394517256,69.66477910485683
20250411,1,Terminal_Hardstanding,Terminal_Change,166900.0,0.187,22.749083969003046,69.69004414051986
20250411,1,Terminal_Hardstanding,Terminal_Change,26400.0,0.076,22.74743518815617,69.68500035862311
20250411,1,Terminal_Hardstanding,Terminal_Change,11900.0,0.008,22.748012386998834,69.71799608897717
20250411,1,Terminal_Hardstanding,Terminal_Change,13000.0,0.006,22.747755597624387,69.72526679833861
20250411,1,Terminal_Hardstanding,Terminal_Change,20600.0,0.639,22.74686137834989,69.69513291489133
20250411,1,Terminal_Hardstanding,Terminal_Change,30400.0,0.349,22.747618873202835,69.69631947127712
20250411,1,Terminal_Hardstanding,Terminal_Change,10800.0,0.639,22.745518295226766,69.6972847522175
20250411,1,Terminal_Hardstanding,Terminal_Change,258100.0,0.424,22.7494033336192,69.69906824144478
20250411,1,Terminal_Hardstanding,Terminal_Change,20000.0,0.011,22.742724504029844,69.58051285176464
20250411,1,Terminal_Hardstanding,Terminal_Change,25800.0,0.026,22.746762222856912,69.71424430146813
